data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,label
73 ,24 ,87 ,22 ,36 ,52 ,58 ,64 ,37 ,92 ,0
74 ,80 ,54 ,15 ,10 ,13 ,83 ,27 ,25 ,45 ,0
52 ,9 ,54 ,14 ,44 ,6 ,69 ,84 ,15 ,99 ,0
58 ,29 ,78 ,14 ,34 ,27 ,71 ,13 ,90 ,70 ,0
57 ,17 ,82 ,35 ,9 ,59 ,65 ,97 ,22 ,11 ,0
54 ,58 ,60 ,5 ,38 ,86 ,89 ,36 ,82 ,77 ,0
70 ,63 ,74 ,49 ,11 ,98 ,72 ,71 ,48 ,28 ,0
94 ,97 ,96 ,35 ,14 ,75 ,69 ,43 ,86 ,39 ,0
68 ,18 ,100 ,28 ,26 ,73 ,75 ,54 ,4 ,93 ,0
76 ,93 ,75 ,49 ,2 ,29 ,99 ,63 ,47 ,82 ,0
89 ,17 ,85 ,45 ,12 ,77 ,75 ,63 ,13 ,32 ,0
97 ,56 ,91 ,30 ,15 ,86 ,58 ,46 ,78 ,80 ,0
75 ,16 ,65 ,15 ,2 ,57 ,80 ,42 ,52 ,71 ,0
72 ,98 ,72 ,2 ,7 ,11 ,77 ,94 ,79 ,44 ,0
79 ,83 ,92 ,28 ,24 ,73 ,96 ,60 ,50 ,37 ,0
83 ,11 ,81 ,33 ,17 ,32 ,95 ,57 ,85 ,94 ,0
92 ,62 ,98 ,41 ,14 ,19 ,73 ,62 ,3 ,77 ,0
73 ,29 ,99 ,13 ,3 ,25 ,77 ,10 ,86 ,12 ,0
95 ,92 ,84 ,49 ,49 ,85 ,73 ,88 ,32 ,75 ,0
55 ,90 ,51 ,18 ,22 ,66 ,82 ,42 ,98 ,85 ,0
89 ,60 ,98 ,20 ,31 ,25 ,100 ,72 ,14 ,50 ,0
88 ,42 ,61 ,23 ,20 ,51 ,68 ,76 ,77 ,77 ,0
83 ,7 ,69 ,5 ,26 ,72 ,82 ,76 ,66 ,14 ,0
93 ,71 ,89 ,11 ,3 ,72 ,96 ,88 ,46 ,94 ,0
72 ,66 ,86 ,2 ,20 ,35 ,62 ,37 ,31 ,59 ,0
78 ,30 ,66 ,38 ,1 ,49 ,86 ,18 ,43 ,91 ,0
83 ,99 ,97 ,10 ,18 ,25 ,79 ,9 ,75 ,72 ,0
61 ,86 ,64 ,21 ,42 ,93 ,53 ,8 ,69 ,47 ,0
75 ,8 ,69 ,25 ,8 ,73 ,65 ,17 ,43 ,40 ,0
54 ,58 ,64 ,32 ,5 ,95 ,71 ,7 ,82 ,72 ,0
94 ,40 ,52 ,20 ,33 ,68 ,73 ,87 ,7 ,33 ,0
97 ,35 ,83 ,11 ,13 ,67 ,58 ,71 ,27 ,32 ,0
79 ,98 ,96 ,29 ,27 ,64 ,88 ,98 ,61 ,19 ,0
98 ,47 ,64 ,3 ,22 ,70 ,68 ,39 ,19 ,94 ,0
76 ,49 ,74 ,19 ,27 ,49 ,95 ,95 ,88 ,37 ,0
89 ,47 ,56 ,25 ,44 ,42 ,87 ,28 ,95 ,19 ,0
93 ,89 ,68 ,28 ,0 ,42 ,68 ,100 ,77 ,69 ,0
93 ,24 ,59 ,19 ,94 ,70 ,79 ,39 ,1 ,61 ,1
91 ,87 ,74 ,22 ,54 ,17 ,61 ,67 ,68 ,76 ,1
57 ,34 ,77 ,46 ,51 ,8 ,69 ,50 ,46 ,55 ,1
68 ,18 ,53 ,3 ,87 ,73 ,84 ,5 ,41 ,99 ,1
83 ,94 ,64 ,9 ,91 ,68 ,65 ,35 ,77 ,66 ,1
87 ,64 ,97 ,7 ,99 ,35 ,85 ,71 ,56 ,39 ,1
51 ,91 ,64 ,49 ,55 ,9 ,77 ,2 ,21 ,86 ,1
59 ,98 ,78 ,47 ,62 ,88 ,78 ,73 ,57 ,85 ,1
51 ,73 ,82 ,4 ,82 ,83 ,61 ,33 ,26 ,76 ,1
88 ,23 ,79 ,1 ,72 ,89 ,53 ,43 ,75 ,34 ,1
97 ,6 ,93 ,1 ,81 ,46 ,92 ,49 ,10 ,39 ,1
92 ,16 ,79 ,37 ,86 ,64 ,89 ,26 ,55 ,22 ,1
91 ,60 ,76 ,37 ,51 ,9 ,62 ,53 ,84 ,72 ,1
75 ,52 ,93 ,11 ,79 ,52 ,79 ,40 ,79 ,6 ,1
92 ,41 ,77 ,45 ,88 ,21 ,85 ,67 ,22 ,0 ,1
82 ,52 ,53 ,7 ,63 ,42 ,52 ,84 ,49 ,58 ,1
80 ,31 ,69 ,32 ,69 ,24 ,92 ,86 ,2 ,54 ,1
66 ,29 ,89 ,17 ,73 ,41 ,83 ,72 ,51 ,25 ,1
76 ,84 ,59 ,39 ,54 ,58 ,63 ,13 ,90 ,28 ,1
53 ,19 ,64 ,44 ,65 ,81 ,67 ,17 ,2 ,98 ,1
99 ,10 ,81 ,19 ,89 ,95 ,77 ,54 ,5 ,9 ,1
99 ,0 ,94 ,10 ,93 ,44 ,77 ,34 ,84 ,48 ,1
94 ,36 ,63 ,11 ,65 ,3 ,83 ,85 ,28 ,91 ,1
73 ,88 ,52 ,6 ,77 ,13 ,73 ,1 ,86 ,82 ,1
73 ,56 ,95 ,7 ,72 ,26 ,80 ,24 ,42 ,24 ,1
67 ,54 ,92 ,30 ,93 ,75 ,88 ,64 ,97 ,69 ,1
98 ,38 ,95 ,28 ,59 ,43 ,66 ,69 ,96 ,70 ,1
97 ,48 ,89 ,37 ,83 ,34 ,93 ,52 ,59 ,95 ,1
92 ,34 ,72 ,39 ,59 ,32 ,54 ,87 ,43 ,35 ,1
68 ,43 ,69 ,36 ,56 ,73 ,81 ,76 ,36 ,22 ,1
75 ,45 ,96 ,33 ,87 ,71 ,54 ,56 ,33 ,26 ,1
79 ,65 ,98 ,33 ,74 ,96 ,58 ,15 ,39 ,39 ,1
76 ,70 ,68 ,39 ,78 ,19 ,60 ,4 ,62 ,63 ,1
71 ,34 ,100 ,11 ,100 ,28 ,62 ,69 ,86 ,38 ,1
68 ,13 ,70 ,30 ,66 ,16 ,54 ,53 ,31 ,74 ,1
75 ,71 ,65 ,9 ,73 ,59 ,51 ,95 ,55 ,26 ,1
91 ,49 ,70 ,34 ,87 ,35 ,72 ,12 ,60 ,42 ,1
62 ,45 ,85 ,28 ,100 ,61 ,89 ,55 ,13 ,36 ,1
86 ,78 ,92 ,43 ,66 ,53 ,99 ,54 ,66 ,66 ,1
99 ,20 ,95 ,48 ,57 ,71 ,100 ,16 ,32 ,98 ,1
61 ,70 ,55 ,19 ,81 ,19 ,65 ,49 ,71 ,26 ,1
90 ,57 ,66 ,36 ,98 ,72 ,99 ,72 ,5 ,64 ,1
63 ,26 ,97 ,39 ,54 ,35 ,69 ,33 ,14 ,93 ,1
55 ,12 ,54 ,3 ,89 ,19 ,96 ,27 ,22 ,86 ,1
85 ,34 ,71 ,2 ,54 ,100 ,71 ,83 ,35 ,76 ,1
52 ,51 ,84 ,40 ,67 ,53 ,94 ,90 ,57 ,61 ,1
79 ,0 ,88 ,25 ,56 ,28 ,79 ,54 ,16 ,93 ,1
80 ,74 ,98 ,21 ,89 ,39 ,96 ,7 ,4 ,7 ,1
75 ,50 ,97 ,29 ,68 ,46 ,97 ,95 ,85 ,19 ,1
61 ,100 ,59 ,15 ,82 ,87 ,78 ,67 ,10 ,88 ,1
73 ,22 ,58 ,32 ,87 ,14 ,79 ,98 ,1 ,61 ,1
69 ,56 ,82 ,30 ,98 ,35 ,53 ,27 ,37 ,66 ,1
59 ,59 ,52 ,34 ,70 ,16 ,79 ,49 ,23 ,36 ,1
98 ,95 ,55 ,36 ,75 ,3 ,75 ,34 ,10 ,66 ,1
87 ,78 ,94 ,23 ,80 ,92 ,68 ,46 ,6 ,97 ,1
87 ,28 ,89 ,0 ,79 ,47 ,52 ,3 ,81 ,51 ,1
56 ,6 ,87 ,24 ,59 ,54 ,66 ,17 ,6 ,86 ,1
68 ,37 ,81 ,13 ,85 ,64 ,94 ,69 ,55 ,56 ,1
68 ,70 ,79 ,36 ,93 ,24 ,91 ,23 ,84 ,27 ,1
80 ,30 ,68 ,43 ,90 ,8 ,68 ,0 ,62 ,39 ,1
81 ,6 ,68 ,4 ,57 ,20 ,78 ,75 ,100 ,29 ,1
51 ,0 ,69 ,30 ,60 ,96 ,100 ,59 ,6 ,44 ,1
67 ,40 ,88 ,39 ,79 ,75 ,76 ,1 ,93 ,3 ,1
74 ,46 ,70 ,16 ,64 ,84 ,87 ,8 ,30 ,46 ,1
75 ,75 ,66 ,33 ,58 ,26 ,64 ,9 ,99 ,38 ,1
53 ,55 ,86 ,31 ,79 ,1 ,77 ,80 ,56 ,9 ,1
90 ,81 ,62 ,40 ,77 ,36 ,95 ,26 ,90 ,10 ,1
83 ,69 ,88 ,49 ,99 ,15 ,69 ,27 ,10 ,3 ,1
54 ,38 ,56 ,24 ,97 ,86 ,53 ,24 ,78 ,42 ,1
70 ,65 ,70 ,47 ,54 ,29 ,92 ,65 ,67 ,77 ,1
57 ,70 ,56 ,6 ,98 ,56 ,92 ,19 ,45 ,54 ,1
59 ,96 ,60 ,21 ,67 ,81 ,80 ,44 ,8 ,7 ,1
76 ,95 ,61 ,24 ,90 ,14 ,78 ,90 ,86 ,52 ,1
52 ,89 ,72 ,2 ,90 ,44 ,79 ,73 ,46 ,85 ,1
60 ,11 ,87 ,37 ,53 ,62 ,81 ,100 ,62 ,88 ,1
94 ,53 ,75 ,26 ,93 ,11 ,84 ,72 ,88 ,13 ,1
65 ,83 ,89 ,35 ,56 ,19 ,59 ,16 ,65 ,97 ,1
59 ,92 ,80 ,32 ,58 ,47 ,76 ,24 ,83 ,20 ,1
78 ,70 ,72 ,32 ,70 ,29 ,80 ,67 ,45 ,14 ,1
92 ,5 ,81 ,36 ,95 ,0 ,95 ,31 ,79 ,37 ,1
67 ,23 ,58 ,14 ,70 ,90 ,67 ,50 ,11 ,47 ,1
76 ,57 ,99 ,49 ,82 ,24 ,87 ,62 ,80 ,65 ,1
96 ,4 ,96 ,5 ,97 ,13 ,94 ,81 ,33 ,100 ,1
52 ,41 ,64 ,16 ,96 ,29 ,81 ,20 ,54 ,48 ,1
96 ,44 ,93 ,5 ,76 ,8 ,65 ,44 ,73 ,60 ,1
68 ,45 ,87 ,1 ,71 ,48 ,73 ,31 ,72 ,87 ,1
68 ,50 ,80 ,24 ,75 ,61 ,81 ,6 ,47 ,83 ,1
100 ,48 ,57 ,20 ,97 ,31 ,58 ,27 ,16 ,70 ,1
92 ,70 ,61 ,42 ,84 ,59 ,85 ,16 ,55 ,22 ,1
86 ,60 ,56 ,49 ,89 ,56 ,71 ,55 ,62 ,14 ,1
65 ,77 ,61 ,3 ,68 ,9 ,78 ,31 ,92 ,87 ,1
56 ,4 ,85 ,6 ,61 ,51 ,69 ,6 ,93 ,68 ,1
97 ,78 ,87 ,27 ,65 ,83 ,85 ,73 ,80 ,97 ,1
85 ,37 ,58 ,12 ,60 ,46 ,73 ,45 ,63 ,67 ,1
74 ,32 ,59 ,39 ,75 ,61 ,52 ,79 ,39 ,11 ,1
80 ,64 ,96 ,21 ,74 ,6 ,68 ,88 ,83 ,12 ,1
87 ,42 ,86 ,38 ,73 ,50 ,96 ,53 ,19 ,41 ,1
91 ,57 ,74 ,17 ,82 ,19 ,91 ,29 ,64 ,8 ,1
87 ,65 ,57 ,31 ,95 ,2 ,52 ,82 ,39 ,55 ,1
96 ,93 ,89 ,18 ,70 ,95 ,60 ,37 ,30 ,18 ,1
51 ,63 ,74 ,9 ,64 ,3 ,91 ,25 ,16 ,63 ,1
92 ,55 ,89 ,46 ,80 ,53 ,78 ,47 ,78 ,23 ,1
95 ,10 ,65 ,35 ,80 ,90 ,75 ,60 ,19 ,57 ,1
63 ,66 ,70 ,40 ,94 ,27 ,77 ,17 ,13 ,19 ,1
77 ,59 ,71 ,42 ,95 ,25 ,72 ,20 ,12 ,31 ,1
67 ,42 ,97 ,33 ,62 ,13 ,87 ,49 ,71 ,55 ,1
65 ,5 ,51 ,33 ,72 ,86 ,78 ,30 ,64 ,40 ,1
87 ,98 ,78 ,22 ,93 ,78 ,87 ,14 ,53 ,71 ,1
77 ,70 ,84 ,14 ,94 ,86 ,76 ,69 ,9 ,29 ,1
58 ,47 ,85 ,47 ,54 ,68 ,71 ,76 ,62 ,8 ,1
66 ,43 ,59 ,13 ,51 ,1 ,51 ,82 ,15 ,53 ,1
92 ,27 ,69 ,27 ,55 ,93 ,74 ,1 ,75 ,53 ,1
72 ,79 ,73 ,1 ,76 ,0 ,87 ,3 ,46 ,53 ,1
65 ,77 ,100 ,35 ,73 ,96 ,55 ,66 ,93 ,71 ,1
72 ,25 ,95 ,5 ,99 ,23 ,66 ,15 ,82 ,51 ,1
74 ,9 ,99 ,0 ,90 ,7 ,98 ,43 ,44 ,95 ,1
79 ,75 ,78 ,49 ,74 ,22 ,90 ,44 ,7 ,80 ,1
91 ,69 ,59 ,35 ,85 ,93 ,92 ,93 ,96 ,11 ,1
72 ,91 ,85 ,38 ,75 ,7 ,92 ,50 ,73 ,90 ,1
77 ,5 ,73 ,17 ,68 ,44 ,86 ,40 ,84 ,51 ,1
100 ,64 ,80 ,19 ,93 ,36 ,57 ,38 ,10 ,90 ,1
55 ,11 ,55 ,11 ,64 ,15 ,87 ,29 ,10 ,35 ,1
79 ,58 ,66 ,42 ,85 ,37 ,79 ,86 ,72 ,21 ,1
58 ,18 ,91 ,9 ,74 ,7 ,75 ,66 ,22 ,61 ,1
54 ,52 ,93 ,26 ,88 ,27 ,76 ,19 ,13 ,5 ,1
96 ,71 ,72 ,43 ,96 ,52 ,94 ,13 ,67 ,38 ,1
53 ,55 ,93 ,33 ,91 ,80 ,80 ,58 ,95 ,56 ,1
85 ,29 ,79 ,2 ,91 ,63 ,64 ,82 ,71 ,36 ,1
89 ,13 ,96 ,24 ,85 ,60 ,99 ,6 ,71 ,80 ,1
74 ,77 ,71 ,26 ,96 ,9 ,98 ,79 ,28 ,6 ,1
90 ,93 ,86 ,11 ,79 ,57 ,88 ,78 ,35 ,43 ,1
51 ,80 ,69 ,49 ,77 ,12 ,86 ,83 ,100 ,6 ,1
65 ,23 ,56 ,18 ,80 ,56 ,68 ,39 ,37 ,57 ,1
96 ,32 ,87 ,14 ,96 ,54 ,58 ,1 ,5 ,78 ,1
77 ,45 ,81 ,48 ,91 ,78 ,83 ,29 ,44 ,51 ,1
73 ,99 ,85 ,45 ,68 ,96 ,88 ,45 ,67 ,47 ,1
65 ,85 ,95 ,15 ,65 ,60 ,67 ,56 ,64 ,34 ,1
75 ,12 ,52 ,32 ,96 ,60 ,85 ,16 ,56 ,72 ,1
65 ,45 ,78 ,42 ,85 ,23 ,55 ,94 ,55 ,60 ,1
63 ,16 ,85 ,14 ,81 ,97 ,95 ,17 ,56 ,66 ,1
77 ,36 ,85 ,47 ,84 ,2 ,60 ,94 ,9 ,6 ,1
64 ,46 ,53 ,35 ,84 ,44 ,100 ,51 ,68 ,6 ,1
95 ,71 ,91 ,25 ,88 ,6 ,65 ,59 ,3 ,74 ,1
72 ,71 ,85 ,41 ,99 ,54 ,75 ,82 ,18 ,56 ,1
72 ,89 ,61 ,38 ,62 ,80 ,61 ,72 ,76 ,41 ,1
93 ,40 ,99 ,5 ,58 ,87 ,91 ,22 ,44 ,8 ,1
83 ,30 ,71 ,0 ,100 ,32 ,87 ,55 ,61 ,83 ,1
74 ,0 ,81 ,39 ,69 ,9 ,90 ,78 ,2 ,18 ,1
73 ,99 ,95 ,7 ,71 ,13 ,100 ,23 ,24 ,28 ,1
51 ,76 ,74 ,29 ,99 ,40 ,73 ,7 ,14 ,25 ,1
72 ,69 ,86 ,21 ,67 ,79 ,83 ,11 ,75 ,59 ,1
76 ,97 ,83 ,30 ,61 ,93 ,100 ,7 ,47 ,62 ,1
95 ,73 ,86 ,12 ,64 ,2 ,60 ,48 ,83 ,17 ,1
62 ,11 ,62 ,12 ,89 ,48 ,100 ,17 ,84 ,26 ,1
79 ,88 ,82 ,39 ,84 ,93 ,61 ,40 ,76 ,48 ,1
73 ,77 ,96 ,28 ,76 ,76 ,63 ,5 ,30 ,0 ,1
60 ,3 ,88 ,7 ,78 ,88 ,57 ,19 ,93 ,37 ,1
100 ,6 ,94 ,23 ,71 ,81 ,62 ,74 ,18 ,11 ,1
66 ,14 ,56 ,46 ,93 ,52 ,88 ,84 ,53 ,42 ,1
54 ,48 ,80 ,13 ,63 ,8 ,77 ,45 ,72 ,5 ,1
57 ,39 ,92 ,45 ,79 ,44 ,89 ,82 ,50 ,21 ,1
71 ,38 ,62 ,47 ,96 ,89 ,68 ,80 ,92 ,97 ,1
80 ,82 ,73 ,47 ,97 ,23 ,59 ,45 ,22 ,56 ,1
68 ,18 ,82 ,40 ,82 ,9 ,83 ,29 ,67 ,73 ,1
87 ,53 ,84 ,26 ,86 ,50 ,57 ,7 ,47 ,61 ,1
71 ,65 ,86 ,9 ,80 ,13 ,91 ,29 ,97 ,89 ,1
89 ,22 ,76 ,38 ,57 ,99 ,98 ,5 ,89 ,85 ,1
56 ,55 ,100 ,7 ,87 ,34 ,77 ,12 ,16 ,86 ,1
75 ,78 ,51 ,16 ,59 ,48 ,53 ,15 ,36 ,50 ,1
57 ,19 ,81 ,1 ,64 ,84 ,61 ,46 ,45 ,1 ,1
52 ,73 ,67 ,1 ,75 ,43 ,64 ,41 ,50 ,0 ,1
73 ,40 ,84 ,42 ,61 ,39 ,80 ,43 ,71 ,2 ,1
71 ,96 ,98 ,24 ,60 ,100 ,68 ,10 ,14 ,36 ,1
95 ,0 ,83 ,13 ,82 ,43 ,79 ,3 ,5 ,46 ,1
75 ,98 ,76 ,25 ,95 ,85 ,59 ,16 ,33 ,24 ,1
99 ,41 ,90 ,19 ,61 ,13 ,75 ,42 ,65 ,50 ,1
67 ,90 ,81 ,3 ,72 ,33 ,53 ,93 ,0 ,67 ,1
84 ,4 ,83 ,7 ,95 ,27 ,86 ,15 ,38 ,41 ,1
73 ,93 ,74 ,40 ,65 ,59 ,53 ,94 ,46 ,80 ,1
59 ,62 ,51 ,24 ,81 ,43 ,80 ,39 ,28 ,54 ,1
68 ,75 ,61 ,46 ,80 ,83 ,53 ,37 ,5 ,36 ,1
83 ,56 ,83 ,14 ,69 ,10 ,52 ,64 ,65 ,33 ,1
77 ,58 ,85 ,12 ,53 ,28 ,69 ,70 ,34 ,81 ,1
62 ,83 ,56 ,21 ,54 ,97 ,56 ,36 ,19 ,25 ,1
86 ,43 ,94 ,7 ,72 ,47 ,87 ,51 ,67 ,47 ,1
92 ,76 ,89 ,23 ,86 ,46 ,98 ,92 ,98 ,37 ,1
89 ,100 ,94 ,47 ,86 ,21 ,69 ,89 ,39 ,86 ,1
91 ,80 ,95 ,9 ,59 ,3 ,73 ,46 ,46 ,100 ,1
52 ,12 ,76 ,27 ,90 ,81 ,88 ,26 ,6 ,31 ,1
94 ,43 ,91 ,18 ,58 ,16 ,88 ,77 ,53 ,53 ,1
69 ,50 ,58 ,43 ,92 ,100 ,80 ,57 ,55 ,73 ,1
67 ,42 ,53 ,26 ,61 ,78 ,97 ,79 ,20 ,70 ,1
52 ,81 ,89 ,40 ,97 ,12 ,61 ,100 ,100 ,48 ,1
60 ,26 ,51 ,48 ,71 ,56 ,80 ,35 ,89 ,94 ,1
99 ,16 ,80 ,49 ,59 ,61 ,59 ,43 ,84 ,70 ,1
64 ,98 ,51 ,36 ,54 ,57 ,80 ,100 ,47 ,68 ,1
89 ,66 ,86 ,40 ,98 ,50 ,78 ,79 ,82 ,22 ,1
61 ,92 ,82 ,32 ,82 ,67 ,89 ,34 ,78 ,82 ,1
67 ,1 ,60 ,17 ,81 ,24 ,83 ,65 ,54 ,99 ,1
67 ,61 ,84 ,48 ,54 ,31 ,98 ,66 ,63 ,91 ,1
82 ,21 ,62 ,95 ,58 ,42 ,28 ,23 ,40 ,52 ,1
58 ,0 ,85 ,78 ,34 ,17 ,70 ,45 ,39 ,36 ,1
75 ,67 ,99 ,57 ,41 ,26 ,74 ,12 ,20 ,77 ,1
89 ,8 ,94 ,70 ,33 ,25 ,50 ,26 ,56 ,44 ,1
73 ,15 ,89 ,96 ,28 ,26 ,96 ,6 ,6 ,35 ,1
94 ,90 ,90 ,57 ,27 ,0 ,17 ,48 ,17 ,28 ,1
83 ,20 ,71 ,57 ,75 ,47 ,62 ,23 ,27 ,49 ,1
60 ,71 ,92 ,57 ,94 ,3 ,29 ,38 ,39 ,97 ,1
66 ,58 ,95 ,57 ,55 ,31 ,21 ,0 ,20 ,20 ,1
95 ,100 ,53 ,54 ,82 ,6 ,60 ,46 ,29 ,55 ,1
73 ,92 ,72 ,81 ,57 ,49 ,58 ,47 ,65 ,5 ,1
69 ,49 ,61 ,89 ,91 ,37 ,52 ,38 ,70 ,4 ,1
77 ,70 ,59 ,71 ,25 ,6 ,95 ,46 ,88 ,53 ,1
52 ,67 ,100 ,97 ,96 ,20 ,18 ,34 ,55 ,39 ,1
96 ,62 ,79 ,60 ,30 ,14 ,72 ,31 ,54 ,97 ,1
73 ,5 ,57 ,55 ,24 ,0 ,12 ,34 ,28 ,81 ,1
95 ,81 ,62 ,86 ,20 ,33 ,15 ,44 ,49 ,42 ,1
57 ,49 ,69 ,92 ,14 ,16 ,70 ,0 ,71 ,12 ,1
53 ,93 ,57 ,77 ,8 ,40 ,85 ,4 ,92 ,30 ,1
64 ,48 ,89 ,70 ,70 ,37 ,95 ,6 ,16 ,19 ,1
55 ,85 ,84 ,65 ,68 ,22 ,82 ,1 ,58 ,58 ,1
81 ,80 ,89 ,67 ,81 ,14 ,20 ,46 ,37 ,62 ,1
53 ,2 ,99 ,95 ,94 ,46 ,27 ,30 ,9 ,29 ,1
61 ,10 ,68 ,100 ,19 ,6 ,9 ,5 ,58 ,81 ,1
84 ,1 ,83 ,51 ,94 ,18 ,39 ,48 ,86 ,82 ,1
66 ,87 ,89 ,51 ,92 ,42 ,42 ,4 ,16 ,69 ,1
51 ,13 ,90 ,52 ,46 ,31 ,52 ,37 ,15 ,47 ,1
81 ,87 ,64 ,72 ,54 ,42 ,64 ,28 ,30 ,31 ,1
76 ,33 ,59 ,88 ,57 ,21 ,3 ,35 ,15 ,26 ,1
96 ,32 ,58 ,97 ,65 ,16 ,6 ,14 ,24 ,63 ,1
57 ,56 ,77 ,91 ,1 ,34 ,54 ,6 ,45 ,47 ,1
93 ,86 ,95 ,79 ,47 ,44 ,13 ,6 ,57 ,60 ,1
56 ,75 ,59 ,77 ,69 ,48 ,61 ,34 ,91 ,19 ,1
90 ,99 ,77 ,80 ,95 ,3 ,21 ,39 ,68 ,9 ,1
51 ,48 ,60 ,63 ,77 ,12 ,6 ,41 ,10 ,19 ,1
100 ,92 ,82 ,74 ,61 ,43 ,53 ,46 ,87 ,76 ,1
86 ,14 ,72 ,62 ,12 ,30 ,46 ,39 ,18 ,89 ,1
55 ,19 ,67 ,79 ,20 ,22 ,29 ,46 ,79 ,81 ,1
70 ,85 ,65 ,94 ,49 ,25 ,90 ,31 ,44 ,1 ,1
95 ,20 ,53 ,88 ,28 ,10 ,20 ,19 ,67 ,99 ,1
56 ,1 ,59 ,82 ,85 ,22 ,59 ,27 ,20 ,14 ,1
57 ,44 ,96 ,99 ,75 ,36 ,55 ,17 ,75 ,48 ,1
52 ,72 ,65 ,62 ,66 ,32 ,48 ,36 ,72 ,0 ,1
59 ,5 ,59 ,68 ,33 ,45 ,84 ,2 ,97 ,15 ,1
68 ,64 ,69 ,79 ,100 ,40 ,55 ,20 ,25 ,95 ,1
74 ,49 ,53 ,85 ,73 ,3 ,96 ,23 ,71 ,42 ,1
91 ,78 ,93 ,96 ,94 ,44 ,47 ,4 ,82 ,54 ,1
97 ,41 ,59 ,54 ,49 ,23 ,63 ,10 ,41 ,12 ,1
60 ,49 ,72 ,85 ,48 ,5 ,8 ,13 ,85 ,97 ,1
79 ,3 ,62 ,84 ,27 ,29 ,25 ,23 ,38 ,21 ,1
63 ,6 ,80 ,81 ,16 ,24 ,13 ,40 ,52 ,58 ,1
53 ,25 ,89 ,99 ,63 ,26 ,85 ,40 ,80 ,17 ,1
87 ,47 ,55 ,67 ,0 ,0 ,12 ,40 ,13 ,15 ,1
97 ,18 ,90 ,56 ,56 ,18 ,1 ,23 ,27 ,35 ,1
98 ,100 ,68 ,92 ,91 ,37 ,71 ,42 ,64 ,87 ,1
100 ,70 ,100 ,53 ,56 ,40 ,13 ,1 ,5 ,62 ,1
51 ,3 ,90 ,56 ,55 ,26 ,8 ,34 ,10 ,79 ,1
98 ,17 ,90 ,72 ,52 ,24 ,72 ,7 ,47 ,56 ,1
69 ,79 ,78 ,52 ,92 ,41 ,33 ,45 ,16 ,58 ,1
91 ,42 ,65 ,55 ,8 ,39 ,62 ,42 ,93 ,86 ,1
81 ,6 ,54 ,58 ,64 ,0 ,62 ,14 ,57 ,41 ,1
65 ,83 ,75 ,94 ,73 ,23 ,43 ,40 ,9 ,31 ,1
67 ,1 ,83 ,70 ,45 ,19 ,45 ,45 ,97 ,80 ,1
55 ,31 ,61 ,60 ,83 ,35 ,57 ,1 ,88 ,2 ,1
84 ,14 ,88 ,67 ,84 ,11 ,20 ,46 ,1 ,19 ,1
76 ,14 ,71 ,63 ,70 ,28 ,98 ,0 ,19 ,63 ,1
74 ,12 ,75 ,60 ,58 ,34 ,25 ,22 ,84 ,3 ,1
60 ,39 ,58 ,59 ,12 ,47 ,63 ,41 ,22 ,14 ,1
75 ,100 ,65 ,79 ,10 ,17 ,94 ,39 ,97 ,97 ,1
61 ,12 ,74 ,89 ,24 ,8 ,48 ,36 ,33 ,70 ,1
78 ,8 ,70 ,85 ,76 ,37 ,26 ,46 ,73 ,19 ,1
84 ,52 ,71 ,79 ,60 ,6 ,98 ,7 ,70 ,15 ,1
81 ,20 ,68 ,57 ,96 ,43 ,98 ,41 ,80 ,25 ,1
97 ,37 ,75 ,91 ,60 ,41 ,54 ,41 ,3 ,69 ,1
83 ,84 ,81 ,55 ,76 ,15 ,86 ,20 ,77 ,100 ,1
68 ,61 ,75 ,89 ,80 ,36 ,77 ,26 ,68 ,9 ,1
98 ,66 ,86 ,51 ,4 ,28 ,87 ,36 ,1 ,62 ,1
89 ,33 ,86 ,78 ,15 ,8 ,34 ,42 ,37 ,93 ,1
71 ,51 ,100 ,82 ,28 ,40 ,79 ,23 ,90 ,58 ,1
79 ,50 ,79 ,80 ,3 ,0 ,21 ,25 ,58 ,85 ,1
79 ,15 ,89 ,95 ,14 ,3 ,30 ,18 ,49 ,68 ,1
73 ,64 ,68 ,85 ,89 ,10 ,79 ,21 ,85 ,86 ,1
53 ,84 ,87 ,75 ,89 ,3 ,48 ,28 ,95 ,41 ,1
86 ,92 ,80 ,72 ,17 ,8 ,15 ,41 ,65 ,75 ,1
87 ,61 ,62 ,54 ,52 ,41 ,52 ,40 ,56 ,34 ,1
57 ,92 ,98 ,89 ,22 ,25 ,57 ,10 ,87 ,37 ,1
68 ,49 ,56 ,77 ,21 ,4 ,0 ,39 ,24 ,5 ,1
99 ,91 ,100 ,97 ,44 ,23 ,87 ,12 ,46 ,17 ,1
87 ,91 ,93 ,62 ,100 ,44 ,88 ,43 ,17 ,26 ,1
81 ,34 ,69 ,75 ,44 ,27 ,93 ,8 ,69 ,14 ,1
75 ,64 ,63 ,66 ,30 ,15 ,7 ,48 ,31 ,61 ,1
89 ,64 ,98 ,86 ,22 ,21 ,31 ,9 ,1 ,5 ,1
52 ,78 ,68 ,77 ,49 ,42 ,94 ,19 ,17 ,6 ,1
54 ,34 ,54 ,64 ,18 ,11 ,3 ,10 ,58 ,24 ,1
97 ,77 ,55 ,93 ,24 ,44 ,82 ,43 ,10 ,62 ,1
